"AREA","PERIMETER","MAJOR_AXIS","MINOR_AXIS","ECCENTRICITY","EQDIASQ","SOLIDITY","CONVEX_AREA","EXTENT","ASPECT_RATIO","ROUNDNESS","COMPACTNESS","SHAPEFACTOR_1","SHAPEFACTOR_2","SHAPEFACTOR_3","SHAPEFACTOR_4","MeanRR","MeanRG","MeanRB","StdDevRR","StdDevRG","StdDevRB","SkewRR","SkewRG","SkewRB","KurtosisRR","KurtosisRG","KurtosisRB","EntropyRR","EntropyRG","EntropyRB","ALLdaub4RR","ALLdaub4RG","ALLdaub4RB","Class"
344693,2275.437,859.6257,513.2087,0.8022,662.4777,0.9834,350497,0.7568,1.675,0.8366,0.7707,0.0025,0.0015,0.5939,0.9948,60.0411,60.7612,70.5142,20.9597,23.0358,21.3536,0.918,1.6986,0.533,5.5589,8.2337,3.6791,-11891206144,-12558572544,-16406525952,30.019,30.3796,35.2554,"SAFAWI"
329844,2263.136,830.3763,511.5652,0.7877,648.0513,0.9747,338410,0.675,1.6232,0.8093,0.7804,0.0025,0.0016,0.6091,0.9887,63.0183,60.9726,69.0749,29.3464,25.7847,23.6979,1.2982,1.6105,0.5289,6.0715,6.8099,3.5194,-14132529152,-12610872320,-15466329088,31.5099,30.489,34.5399,"SAFAWI"
379392,2423.8159,923.5928,526.172,0.8219,695.0229,0.98,387151,0.7523,1.7553,0.8115,0.7525,0.0024,0.0014,0.5663,0.994,59.0066,65.2204,79.5346,24.5348,24.9825,23.8254,1.267,1.4786,0.3794,6.9256,6.5075,3.4621,-13369960448,-16235952128,-23542093824,29.5009,32.6087,39.7651,"SAFAWI"
369552,2425.3091,907.0522,520.784,0.8188,685.9506,0.9777,377965,0.7579,1.7417,0.7895,0.7562,0.0025,0.0014,0.5719,0.9961,57.3441,64.9994,79.6146,19.7735,22.4423,22.3683,0.5711,1.514,-0.1526,5.1509,8.6022,3.3219,-11451468800,-15191005184,-22665852928,28.6713,32.4982,39.806,"SAFAWI"
348682,2230.7729,868.1721,514.5999,0.8054,666.3,0.9939,350832,0.728,1.6871,0.8805,0.7675,0.0025,0.0015,0.589,0.9937,55.0291,61.2082,70.0694,19.769,19.2138,20.7082,0.0607,1.5356,0.5185,2.7297,7.6516,3.4094,-9958213632,-12224260096,-16277473280,27.5123,30.6035,35.033,"SAFAWI"
333946,2397.759,899.7597,479.4367,0.8462,652.0684,0.9794,340983,0.6802,1.8767,0.7299,0.7247,0.0027,0.0014,0.5252,0.9857,55.821,61.5875,76.7154,18.8382,19.4483,19.5183,0.4775,1.3187,-0.0112,5.219,8.1749,3.4798,-9682460672,-11881192448,-18540623872,27.9104,30.7944,38.3571,"SAFAWI"
390524,2520.322,880.0991,570.349,0.7616,705.1458,0.9661,404228,0.7113,1.5431,0.7726,0.8012,0.0023,0.0015,0.6419,0.9906,44.9479,54.911,64.5858,20.0027,20.7984,19.7407,1.1627,1.9049,0.5472,6.769,10.2481,4.7325,-7694805504,-11349405696,-15312654336,22.4723,27.4565,32.2931,"SAFAWI"
314958,2248.6421,868.9798,464.3831,0.8452,633.259,0.9764,322579,0.6113,1.8713,0.7827,0.7287,0.0028,0.0015,0.5311,0.9937,39.8418,52.0252,59.7291,19.496,21.3575,19.3123,1.8087,2.1847,0.9181,9.682,10.4501,5.3167,-4969856000,-8364455936,-10519228416,19.9202,26.0131,29.864,"SAFAWI"
260563,1975.374,762.5055,437.851,0.8187,575.9854,0.9871,263977,0.6648,1.7415,0.8391,0.7554,0.0029,0.0017,0.5706,0.9937,32.4549,44.7659,57.7666,13.9994,16.9298,19.8521,0.8734,2.4167,0.3581,7.7778,16.2644,3.6606,-2424508160,-4791147520,-8197618688,16.2304,22.386,28.886,"SAFAWI"
305013,2128.178,791.0696,492.8919,0.7822,623.181,0.9855,309501,0.7714,1.605,0.8463,0.7878,0.0026,0.0016,0.6206,0.996,53.1636,61.2338,75.927,17.2981,19.1911,19.48,0.5948,1.6604,0.4106,5.1884,8.666,3.3644,-7854916608,-10701174784,-16580510720,26.5796,30.6155,37.9618,"SAFAWI"
309308,2247.3501,849.9919,470.8614,0.8325,627.5533,0.9662,320141,0.6401,1.8052,0.7696,0.7383,0.0027,0.0015,0.5451,0.984,48.96,59.4153,65.0704,23.5012,21.8566,17.0098,2.27,2.0519,0.7244,9.8107,8.3675,5.3568,-7697161728,-10626008064,-11959480320,24.4771,29.7054,32.5322,"SAFAWI"
292394,2104.054,786.5365,476.3308,0.7958,610.1537,0.979,298663,0.6981,1.6512,0.83,0.7757,0.0027,0.0016,0.6018,0.9937,49.3462,59.046,70.9125,16.9336,19.484,20.8922,0.2936,1.3343,-0.0041,3.2897,7.9099,2.9726,-6457776640,-9574863872,-13996268544,24.6749,29.5237,35.458,"SAFAWI"
299508,2159.3999,831.4197,466.0862,0.8281,617.5317,0.9714,308330,0.7548,1.7838,0.8071,0.7427,0.0028,0.0016,0.5517,0.9841,43.3731,53.1238,57.127,18.0668,18.6397,17.987,0.3873,2.3998,0.9086,3.2238,13.4734,5.0416,-5281233408,-7895278592,-8995084288,21.6859,26.5615,28.5634,"SAFAWI"
438181,2603.1021,946.6895,593.0048,0.7795,746.9333,0.9774,448303,0.6904,1.5964,0.8126,0.789,0.0022,0.0014,0.6225,0.9938,56.4215,58.2065,69.8423,19.2022,19.2578,18.9943,0.6096,1.8932,0.1125,4.7339,11.2955,4.2787,-13048867840,-13920427008,-19964092416,28.2083,29.103,34.9201,"SAFAWI"
306542,2415.4199,885.6404,446.5649,0.8636,624.7411,0.9659,317373,0.6177,1.9832,0.6603,0.7054,0.0029,0.0015,0.4976,0.9869,47.4447,57.6652,74.2627,19.7529,20.1111,18.8685,2.2011,2.2754,0.2081,12.8595,12.0887,4.4165,-6655090176,-9690033152,-15831255040,23.7233,28.8357,37.1339,"SAFAWI"
298963,2119.7129,722.8275,544.2319,0.6581,616.9696,0.9424,317248,0.6671,1.3282,0.8361,0.8536,0.0024,0.0018,0.7285,0.9676,63.3068,65.8565,74.385,28.102,24.0695,22.9453,2.1074,1.6993,0.8237,8.7354,6.6662,3.9821,-12710694912,-12882736128,-16103895040,31.6534,32.928,37.1924,"SAFAWI"
341948,2344.6541,915.7393,480.3995,0.8513,659.8346,0.9747,350834,0.607,1.9062,0.7817,0.7205,0.0027,0.0014,0.5192,0.9897,48.7616,57.3043,68.5695,32.1986,27.4921,21.9902,2.5518,2.0925,0.4145,10.5376,8.4426,3.8862,-10393005056,-12080470016,-15494039552,24.3849,28.6558,34.2879,"SAFAWI"
266271,1979.91,765.7112,444.7476,0.814,582.2601,0.9917,268512,0.654,1.7217,0.8536,0.7604,0.0029,0.0017,0.5782,0.9955,35.7135,48.7046,63.5592,14.384,18.3537,20.3778,0.492,2.2612,0.2226,4.4464,14.1668,3.1325,-2989908224,-5908135936,-10182017024,17.8575,24.3544,31.7812,"SAFAWI"
324322,2206.6931,836.2029,495.7765,0.8053,642.6038,0.986,328911,0.7366,1.6867,0.837,0.7685,0.0026,0.0015,0.5906,0.9961,72.645,76.6908,95.0792,22.5095,23.5206,26.3405,-0.037,0.6066,-0.0829,3.5628,4.1848,2.2788,-16560805888,-18664175616,-29422188544,36.3219,38.3441,47.5386,"SAFAWI"
358061,2341.7161,898.2679,510.7881,0.8226,675.2018,0.9781,366070,0.6509,1.7586,0.8205,0.7517,0.0025,0.0014,0.565,0.9936,50.8599,58.4114,67.5393,23.4874,22.3502,17.9987,2.1938,2.0998,0.8526,9.5045,8.7717,4.7832,-9515106304,-12000510976,-15098835968,25.4295,29.2063,33.769,"SAFAWI"
305436,2113.0339,785.2101,497.2452,0.7739,623.613,0.9848,310166,0.6879,1.5791,0.8596,0.7942,0.0026,0.0016,0.6308,0.996,37.0365,48.7107,60.935,14.4926,18.7513,18.6723,0.6169,3.1043,0.8127,5.1732,18.4264,5.3609,-3686725888,-6846967808,-10527415296,18.5202,24.359,30.4704,"SAFAWI"
324333,2251.9519,872.6161,480.502,0.8347,642.6147,0.9786,331440,0.7528,1.8161,0.8037,0.7364,0.0027,0.0015,0.5423,0.9849,47.8461,53.6601,64.0714,17.2031,19.3057,17.3379,0.5649,2.7514,0.9276,4.1183,15.6161,6.1003,-6780293632,-8819916800,-12191748096,23.9241,26.8325,32.038,"SAFAWI"
363949,2395.4839,910.101,514.1874,0.8251,680.7307,0.9783,372012,0.7982,1.77,0.797,0.748,0.0025,0.0014,0.5595,0.9902,43.5877,53.1977,62.8324,16.707,19.3127,16.5566,2.0383,2.4124,0.7347,10.3539,11.5812,5.6042,-6328694784,-9729642496,-13031230464,21.7942,26.6002,31.4164,"SAFAWI"
359736,2309.425,885.5075,519.3417,0.81,676.7792,0.9869,364513,0.6721,1.7051,0.8476,0.7643,0.0025,0.0014,0.5841,0.996,39.3553,48.7091,56.0089,17.3151,18.9538,15.6563,2.3919,2.6801,0.9777,13.2184,12.8071,5.5445,-5257520128,-8089211392,-10071282688,19.6799,24.3567,28.0063,"SAFAWI"
346812,2241.5271,822.7707,541.0915,0.7533,664.5109,0.9836,352609,0.7827,1.5206,0.8674,0.8077,0.0024,0.0016,0.6523,0.9919,45.9449,53.242,59.5133,18.7615,18.8781,16.1328,2.1651,2.4096,0.6789,11.6669,11.7971,4.6748,-6952758272,-9219633152,-11053977600,22.9718,26.6223,29.7571,"SAFAWI"
291741,2173.8501,825.0677,453.8622,0.8351,609.472,0.9622,303203,0.6333,1.8179,0.7758,0.7387,0.0028,0.0016,0.5457,0.992,38.5562,49.1006,58.1802,26.1813,24.0676,19.8278,2.5556,2.109,1.0364,10.7791,8.2456,5.7711,-5372660224,-7382062080,-9319202816,19.2796,24.5542,29.0926,"SAFAWI"
285591,2033.105,769.5074,475.9642,0.7858,603.0139,0.9893,288679,0.6437,1.6167,0.8682,0.7836,0.0027,0.0017,0.6141,0.9928,38.925,46.8114,53.1881,13.9735,17.2349,16.4905,0.2598,2.9764,0.7104,3.2975,16.8012,5.0654,-3744430848,-5763748864,-7277686784,19.4633,23.4081,26.5951,"SAFAWI"
405080,2529.947,908.9462,572.9896,0.7763,718.1671,0.9643,420062,0.6678,1.5863,0.7953,0.7901,0.0022,0.0014,0.6243,0.9903,43.4994,50.4965,54.8695,19.3277,20.3956,18.5708,1.8275,2.2146,0.8452,9.487,10.8294,4.9576,-7431533056,-9997530112,-11323259904,21.7508,25.2506,27.4358,"SAFAWI"
324072,2286.123,910.458,458.4029,0.864,642.356,0.9674,334988,0.6596,1.9862,0.7792,0.7055,0.0028,0.0014,0.4978,0.9887,46.2701,53.0373,60.5982,23.4245,21.2276,18.4696,2.2708,2.2452,0.774,10.845,10.1677,4.5215,-7306404352,-8900652032,-11018844160,23.1353,26.5192,30.2998,"SAFAWI"
417042,2416.6079,900.7124,591.0679,0.7546,728.6936,0.9916,420594,0.6972,1.5239,0.8974,0.809,0.0022,0.0014,0.6545,0.9974,39.7193,49.0909,58.1494,15.4456,17.4788,18.7082,0.586,2.0037,0.5985,3.9905,10.9327,3.5445,-5883275776,-9243309056,-13094511616,19.8605,24.5469,29.076,"SAFAWI"
353934,2500.2959,1036.5886,444.3591,0.9035,671.2993,0.9426,375480,0.6608,2.3328,0.7115,0.6476,0.0029,0.0013,0.4194,0.9783,41.1155,53.6068,60.4243,16.1406,16.9752,18.2037,0.6265,2.0848,0.497,4.2178,12.0559,3.7734,-5416683520,-9249147904,-11920159744,20.5598,26.805,30.2141,"SAFAWI"
396005,2696.511,1070.647,481.6583,0.8931,710.0769,0.9431,419899,0.5898,2.2228,0.6844,0.6632,0.0027,0.0012,0.4399,0.9777,47.8278,50.327,55.4275,24.553,24.1157,18.7741,2.1987,2.7799,1.5439,8.6844,12.7264,8.0399,-9694430208,-10497154048,-11342642176,23.9125,25.164,27.7132,"SAFAWI"
429984,2502.5491,919.503,597.7715,0.7598,739.9139,0.9896,434508,0.6716,1.5382,0.8628,0.8047,0.0021,0.0014,0.6475,0.996,55.8859,57.1587,65.6959,17.9136,19.5944,20.5398,0.5676,2.6952,0.5708,5.176,15.6793,4.7997,-12336971776,-13269393408,-17604939776,27.9413,28.5788,32.8473,"SAFAWI"
314398,2301.7771,901.9976,449.2205,0.8672,632.6958,0.9603,327390,0.7426,2.0079,0.7457,0.7014,0.0029,0.0014,0.492,0.9879,48.8075,53.2575,58.4673,23.181,24.5037,22.2218,1.9018,2.3081,1.0395,9.469,10.86,4.9306,-7709745152,-9247447040,-10501228544,24.4001,26.6255,29.2304,"SAFAWI"
406895,2607.74,942.4899,555.5389,0.8078,719.7741,0.972,418597,0.7873,1.6965,0.7519,0.7637,0.0023,0.0014,0.5832,0.9895,54.2047,58.9548,65.795,21.2235,22.2972,22.3665,0.8631,2.0282,0.7061,4.5493,10.4426,3.9792,-11585471488,-13859176448,-17082999808,27.1019,29.4778,32.8972,"SAFAWI"
301865,2105.5049,781.5297,494.9785,0.7739,619.9568,0.9891,305204,0.6645,1.5789,0.8557,0.7933,0.0026,0.0016,0.6293,0.9936,49.8865,55.267,63.0709,21.0763,23.0181,23.8064,0.3426,1.7853,0.5515,3.2214,9.9272,3.5318,-7326598656,-9212645376,-11895553024,24.9439,27.6341,31.5359,"SAFAWI"
287242,2113.79,813.7664,452.3801,0.8312,604.7544,0.9777,293808,0.6455,1.7989,0.8079,0.7432,0.0028,0.0016,0.5523,0.9935,46.0125,58.2916,69.2732,26.8248,27.317,25.8927,1.6536,1.4887,0.519,7.5021,6.3064,3.3471,-6940698624,-10388342784,-13905584128,23.0093,29.1501,34.6408,"SAFAWI"
325494,2306.311,852.4514,502.0418,0.8082,643.7638,0.9389,346689,0.6117,1.698,0.769,0.7552,0.0026,0.0015,0.5703,0.9684,59.1452,66.3237,77.0271,28.9747,25.1277,20.4852,1.9537,1.8387,0.6516,7.9657,7.6431,4.9451,-12459809792,-14421492736,-18384814080,29.5736,33.1632,38.5148,"SAFAWI"
356651,2280.439,835.3093,546.3404,0.7564,673.871,0.9889,360665,0.7884,1.5289,0.8618,0.8067,0.0023,0.0015,0.6508,0.995,69.6371,70.6731,82.4581,27.0443,23.8642,24.2816,0.466,1.2033,0.1496,3.7078,6.1275,2.6594,-17684740096,-17547194368,-23884163072,34.8182,35.3389,41.23,"SAFAWI"
348293,2552.9199,855.3557,526.3486,0.7882,665.9282,0.9701,359035,0.7715,1.6251,0.6716,0.7785,0.0025,0.0015,0.6061,0.985,68.5606,72.5102,82.9854,24.8896,23.4831,20.5361,1.3648,1.7528,0.0123,7.5607,8.4042,4.0524,-16359649280,-17962299392,-22930520064,34.2827,36.2575,41.4942,"SAFAWI"
390961,2480.5339,991.6502,505.0957,0.8606,705.5402,0.9847,397037,0.6254,1.9633,0.7985,0.7115,0.0025,0.0013,0.5062,0.9938,57.091,61.1805,71.6292,25.3777,22.5469,18.4398,2.2459,2.0173,0.3582,10.4281,9.1581,4.6065,-13213769728,-14342359040,-18672896000,28.5434,30.5893,35.8131,"SAFAWI"
265688,2372.804,888.2209,387.3163,0.8999,581.6223,0.9603,276661,0.5237,2.2933,0.593,0.6548,0.0033,0.0015,0.4288,0.9833,50.7533,62.1773,74.1823,24.0383,24.8438,22.0387,1.7399,1.9391,0.5253,8.0099,8.3246,3.5337,-7096707584,-10391261184,-14098856960,25.3831,31.0941,37.0967,"SAFAWI"
371994,2623.8569,951.4442,502.8416,0.8489,688.2133,0.9679,384342,0.7634,1.8921,0.679,0.7233,0.0026,0.0014,0.5232,0.99,57.0918,62.7644,73.6707,20.6062,22.0033,19.2257,1.3162,2.125,0.385,7.6682,10.3624,4.1416,-11591696384,-14227479552,-18959800320,28.546,31.3804,36.8336,"SAFAWI"
340970,2301.739,902.88,483.9293,0.8442,658.8903,0.9895,344574,0.6506,1.8657,0.8087,0.7298,0.0026,0.0014,0.5326,0.9936,60.8139,61.5086,72.0111,31.1261,27.4014,22.2621,1.8751,1.8329,0.5569,7.7035,7.3015,4.1894,-14205517824,-13602154496,-17087275008,30.4026,30.7527,36.0019,"SAFAWI"
330662,2226.217,852.117,495.9751,0.8132,648.8543,0.9801,337365,0.6636,1.7181,0.8384,0.7615,0.0026,0.0015,0.5798,0.9962,43.1261,49.9916,61.0303,17.1966,21.7289,22.9741,0.3389,2.0505,0.4318,3.5027,11.4502,3.2484,-5660197888,-8215779840,-12093665280,21.5636,24.9978,30.516,"SAFAWI"
379834,2640.3721,937.067,524.6108,0.8286,695.4277,0.9692,391899,0.7519,1.7862,0.6847,0.7421,0.0025,0.0014,0.5508,0.9838,55.2277,59.0736,71.7671,21.4898,21.917,20.4574,1.4213,2.1677,0.3973,8.6183,11.1152,4.6831,-11267392512,-12916677632,-18559225856,27.6147,29.5396,35.8852,"SAFAWI"
354939,2431.9409,902.0753,504.1099,0.8293,672.2517,0.9701,365893,0.6958,1.7894,0.7541,0.7452,0.0025,0.0014,0.5554,0.9938,50.7353,57.9182,68.5621,25.2079,25.072,23.4903,1.8843,1.8645,0.5629,8.6567,8.1509,4.3243,-9713970176,-12229248000,-16362516480,25.3668,28.9573,34.2791,"SAFAWI"
376345,2531.1399,876.8118,553.4316,0.7756,692.2264,0.9688,388480,0.664,1.5843,0.7382,0.7895,0.0023,0.0015,0.6233,0.9875,59.6402,58.6451,67.6381,25.7492,23.5231,22.8199,1.0354,1.7026,0.5601,5.7658,8.0427,3.5003,-13777307648,-12925481984,-16764726272,29.8209,29.3236,33.82,"SAFAWI"
348611,2413.0229,902.8517,498.4926,0.8338,666.2322,0.9357,372583,0.6711,1.8112,0.7524,0.7379,0.0026,0.0014,0.5445,0.9862,51.4786,59.0049,67.6252,21.0192,21.9649,20.6823,1.0747,2.1418,0.4083,6.0659,10.6474,3.9277,-8984484864,-11838383104,-15144782848,25.743,29.5071,33.8162,"SAFAWI"
318189,2250.4331,848.323,483.1063,0.822,636.4989,0.9784,325221,0.6359,1.756,0.7895,0.7503,0.0027,0.0015,0.563,0.9885,45.0009,54.301,62.9096,27.624,27.5359,21.4752,2.5431,2.3191,0.9193,11.5974,9.3755,4.8811,-7641234432,-10277329920,-12106513408,22.4992,27.1519,31.4547,"SAFAWI"
342189,2271.408,864.2709,505.7227,0.8109,660.0671,0.9828,348180,0.6754,1.709,0.8335,0.7637,0.0025,0.0015,0.5833,0.9968,50.4845,57.8188,67.9017,19.2118,21.0277,17.8273,1.4527,2.3773,0.8022,7.4142,11.6872,5.2247,-8240922112,-11026751488,-14563277824,25.2406,28.9094,33.9495,"SAFAWI"
350325,2386.7781,963.5161,465.2725,0.8757,667.868,0.9867,355063,0.7847,2.0709,0.7728,0.6932,0.0028,0.0013,0.4805,0.995,52.2699,59.6734,71.4915,15.9294,20.1275,18.6601,0.1241,2.5331,0.2873,3.9222,14.4461,4.6742,-8540762112,-11844352000,-16696905728,26.1346,29.8383,35.7459,"SAFAWI"
346091,2297.6211,897.7186,496.3939,0.8332,663.8198,0.9896,349712,0.6365,1.8085,0.8238,0.7395,0.0026,0.0014,0.5468,0.9889,55.1005,60.7217,76.7728,17.4683,18.7819,18.9212,1.0853,2.133,0.1712,8.7273,12.8123,4.5997,-9602013184,-11886132224,-19155111936,27.5494,30.3596,38.3858,"SAFAWI"
275863,2157.9819,886.1564,400.3563,0.8921,592.6548,0.9792,281736,0.8018,2.2134,0.7444,0.6688,0.0032,0.0015,0.4473,0.99,56.6472,61.6551,74.85,20.0275,21.8225,23.1819,0.1337,1.5655,0.1549,3.1103,8.4591,3.1739,-8368459264,-10153965568,-15060761600,28.3208,30.8281,37.4247,"SAFAWI"
376776,2534.9299,964.1249,506.2896,0.851,692.6226,0.9753,386301,0.6188,1.9043,0.7368,0.7184,0.0026,0.0013,0.5161,0.9828,62.2751,62.0958,71.861,23.0209,20.3069,22.2886,0.2386,1.6223,0.1024,3.6145,10.1526,3.2472,-14320820224,-13781369856,-18790600704,31.1402,31.0516,35.933,"SAFAWI"
357359,2419.9121,913.3724,501.1158,0.8361,674.5396,0.9761,366103,0.6276,1.8227,0.7669,0.7385,0.0026,0.0014,0.5454,0.9941,51.4133,60.6734,72.7342,17.1907,19.8685,19.2268,0.8403,2.1157,0.4013,6.2613,11.6033,4.1747,-8602771456,-12429481984,-17741076480,25.7055,30.337,36.3668,"SAFAWI"
363778,2324.1609,857.509,541.6883,0.7752,680.5707,0.9859,368999,0.6962,1.583,0.8463,0.7937,0.0024,0.0015,0.6299,0.9971,58.7076,60.5725,69.1723,20.4179,21.1654,20.9689,0.7023,1.772,0.5565,4.1236,8.9859,4.0427,-11916909568,-12828743680,-16592906240,29.3568,30.2898,34.5888,"SAFAWI"
352817,2468.679,898.7985,505.8577,0.8266,670.2392,0.9407,375050,0.7027,1.7768,0.7275,0.7457,0.0025,0.0014,0.5561,0.988,52.2068,57.6739,64.7041,17.3952,18.8047,16.9343,0.7365,2.5529,0.7779,4.6145,14.803,6.6301,-8781953024,-10952224768,-13473278976,26.1037,28.8376,32.3524,"SAFAWI"
350607,2425.6589,916.2908,494.7873,0.8417,668.1367,0.9612,364764,0.618,1.8519,0.7488,0.7292,0.0026,0.0014,0.5317,0.9846,53.79,59.6135,73.8364,29.7785,27.0892,20.4089,2.365,2.0681,1.0433,9.1033,7.647,4.6901,-11681801216,-13179448320,-18160885760,26.8941,29.8067,36.9171,"SAFAWI"
333356,2242.688,880.4042,483.8072,0.8355,651.4922,0.9834,338967,0.648,1.8197,0.8329,0.74,0.0026,0.0015,0.5476,0.9965,41.0302,50.386,62.4698,28.5926,27.7682,20.183,3.2236,2.7667,1.0686,15.1736,11.5855,5.3592,-7259139584,-9597211648,-12309225472,20.5187,25.1953,31.237,"SAFAWI"
359297,2564.9961,931.986,495.4669,0.847,676.3661,0.9623,373376,0.6038,1.881,0.6863,0.7257,0.0026,0.0014,0.5267,0.9907,55.1644,61.2935,74.6469,19.0597,23.1346,20.0709,1.3895,2.1806,0.2147,8.0568,10.3894,4.3419,-10234776576,-13345133568,-18949410816,27.5826,30.6486,37.3245,"SAFAWI"
315682,2219.7009,832.1495,487.2321,0.8107,633.9865,0.9789,322493,0.644,1.7079,0.8051,0.7619,0.0026,0.0015,0.5804,0.9913,45.1776,55.1255,67.2807,21.5697,23.7948,20.8465,2.123,2.4406,0.5894,11.2662,11.3008,4.1289,-6533016576,-9749170176,-13604222976,22.5904,27.5652,33.643,"SAFAWI"
353128,2372.927,936.3535,482.3184,0.8571,670.5345,0.9823,359483,0.6619,1.9414,0.7881,0.7161,0.0027,0.0014,0.5128,0.9956,50.9144,54.8441,65.2358,29.7269,27.9258,23.1446,2.3404,2.1018,0.8032,10.2783,8.4092,4.1143,-10767624192,-11673603072,-14728344576,25.4581,27.4244,32.6198,"SAFAWI"
316583,2338.8291,837.3405,488.8563,0.8119,634.8906,0.9648,328126,0.5992,1.7129,0.7273,0.7582,0.0026,0.0015,0.5749,0.9847,58.447,60.5379,68.7374,20.7269,23.0234,22.2391,0.621,2.0074,0.3688,4.1845,10.2625,4.0884,-10324089856,-11460699136,-14452511744,29.2265,30.2732,34.3724,"SAFAWI"
338426,2288.4929,898.1483,484.7289,0.8419,656.4277,0.983,344272,0.6448,1.8529,0.812,0.7309,0.0027,0.0014,0.5342,0.9898,63.2808,59.2007,70.4024,19.8264,21.1235,20.411,0.5887,2.109,0.6938,4.0812,10.5504,3.9334,-12753201152,-11420077056,-15907184640,31.6428,29.6021,35.2033,"SAFAWI"
349290,2386.824,930.0695,482.6588,0.8548,666.8807,0.9736,358761,0.6304,1.927,0.7705,0.717,0.0027,0.0014,0.5141,0.9907,54.6703,60.7818,74.225,25.2564,25.7689,23.9296,1.5074,1.6023,0.6186,6.2582,6.6226,3.2619,-10876763136,-13275471872,-18916495360,27.3373,30.3928,37.1139,"SAFAWI"
389431,2594.9729,936.1578,538.0767,0.8183,704.1583,0.9586,406235,0.7635,1.7398,0.7267,0.7522,0.0024,0.0014,0.5658,0.9843,63.271,65.1374,71.8815,27.7773,24.9948,23.9506,0.5108,1.3558,0.3611,3.6438,6.9002,3.0965,-16342398976,-16619445248,-19790055424,31.6324,32.568,35.9386,"SAFAWI"
306975,2306.0681,903.5196,446.9451,0.8691,625.1821,0.9443,325082,0.5761,2.0215,0.7254,0.6919,0.0029,0.0015,0.4788,0.9679,44.5508,54.5298,67.784,26.8432,26.7636,21.5648,2.5867,2.1807,0.4741,12.2147,8.7686,3.7373,-7112043008,-9826971648,-13532218368,22.2769,27.2666,33.8929,"SAFAWI"
400224,2554.7119,915.1979,563.0368,0.7884,713.8494,0.9585,417546,0.6819,1.6255,0.7706,0.78,0.0023,0.0014,0.6084,0.9889,52.0266,57.4964,69.8029,18.5493,20.9711,18.9636,1.3051,2.308,0.4863,7.5252,11.6894,4.2364,-10091041792,-12743984128,-18218524672,26.0142,28.7491,34.9024,"SAFAWI"
322879,2275.9231,876.8048,473.0537,0.842,641.1726,0.9737,331585,0.6076,1.8535,0.7833,0.7313,0.0027,0.0015,0.5347,0.9911,48.6688,57.9718,70.9177,20.4321,23.1236,19.2703,1.7758,2.2008,0.4635,9.2815,10.0405,4.1701,-7437997568,-10802531328,-15226233856,24.3358,28.9873,35.4605,"SAFAWI"
320184,2268.2141,854.9136,488.2705,0.8209,638.4911,0.9747,328507,0.7904,1.7509,0.7821,0.7468,0.0027,0.0015,0.5578,0.9766,57.3068,62.1079,73.4038,23.2378,23.1686,23.0644,1.2317,1.7684,0.963,6.3558,8.3788,5.9663,-10468933632,-12187063296,-16819024896,28.6496,31.0536,36.6992,"SAFAWI"
308867,2263.426,922.5724,431.2169,0.884,627.1058,0.9867,313031,0.5709,2.1395,0.7576,0.6797,0.003,0.0014,0.462,0.9885,67.5435,62.2918,69.5624,19.6869,20.6275,18.3155,0.4583,1.7042,0.5497,4.1546,9.0695,4.4858,-13244678144,-11418725376,-13876035584,33.7719,31.1477,34.7819,"SAFAWI"
379575,2457.2781,911.2972,536.4752,0.8084,695.1906,0.9704,391167,0.6193,1.6987,0.7899,0.7629,0.0024,0.0014,0.582,0.9885,59.844,62.8755,71.4249,18.9269,20.4109,19.7768,0.5964,1.8147,0.4875,3.8085,9.2689,4.1914,-12654697472,-14256795648,-18250622976,29.9183,31.4367,35.7096,"SAFAWI"
357334,2371.709,915.1829,499.5417,0.8379,674.5159,0.972,367635,0.6436,1.832,0.7983,0.737,0.0026,0.0014,0.5432,0.9952,55.0456,57.6808,69.1132,26.6528,25.9715,23.8614,1.837,1.6036,0.3756,8.3943,6.8582,2.9896,-11576240128,-12398898176,-16800071680,27.5248,28.8426,34.5589,"SAFAWI"
295382,2141.585,836.4148,452.4544,0.8411,613.2634,0.9736,303392,0.6579,1.8486,0.8093,0.7332,0.0028,0.0015,0.5376,0.9938,32.9638,41.1127,44.3789,15.3807,16.3125,13.5886,2.2067,2.8505,1.634,10.7731,15.3977,10.5387,-2973753088,-4571823104,-5002450944,16.483,20.558,22.1913,"SAFAWI"
337999,2342.979,946.6573,459.5275,0.8743,656.0135,0.9799,344921,0.5916,2.0601,0.7737,0.693,0.0028,0.0014,0.4802,0.9893,49.4872,48.0962,52.7135,27.1007,22.8266,18.2416,2.0827,2.2605,0.7959,8.6252,9.5926,4.7826,-9265599488,-8036588544,-8689244160,24.7423,24.0481,26.3557,"SAFAWI"
382630,2509.5149,999.2378,491.9224,0.8704,697.9825,0.9644,396751,0.7346,2.0313,0.7635,0.6985,0.0026,0.0013,0.4879,0.9911,41.7686,41.048,45.721,15.4185,15.0756,16.4373,0.4308,2.4676,0.6633,5.2501,16.9771,5.4259,-5936221184,-5730884096,-7223017984,20.8846,20.5247,22.8617,"SAFAWI"
